Employee_ID,JOB_ROLE,DAILY_STRESS,WORK_TRAVELS,TEAM_SIZE,DAYS_ABSENT,WEEKLY_EXTRA_HOURS,ACHIEVED_BIG_PROJECTS,EXTRA_HOLIDAYS,BMI_RANGE,TODO_COMPLETED,DAILY_STEPS_IN_THOUSAND,SLEEP_HOURS,LOST_VACATION,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_HOBBY,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
2230,Customer Service,4,2,5,8,10,1,4,1,8,9,7,0,2,7,1,21 to 35,Male,685.1
13901,Investment Banker,5,3,5,2,10,4,1,1,5,5,8,5,2,3,3,21 to 35,Female,655.6
6054,Loan Processor,1,4,2,10,2,2,2,2,9,5,8,0,2,5,5,36 to 50,Female,664.1
10067,Finance Analyst,2,3,8,6,3,5,5,1,4,3,8,0,2,7,1,21 to 35,Female,672.2
2865,Mortgage Consultant,2,5,6,8,7,3,3,2,7,2,7,0,2,5,5,51 or more,Male,665
6903,Bank Teller,2,6,10,10,7,10,2,2,4,4,6,4,2,10,5,36 to 50,Female,687.3
6787,Risk Analyst,1,2,3,0,5,1,2,1,9,4,8,10,2,4,3,51 or more,Female,646.9
14252,Human Resources,4,10,6,10,2,8,1,1,8,8,8,5,2,7,1,51 or more,Male,681.7
5802,Mortgage Consultant,1,10,8,10,8,8,3,1,10,10,7,0,2,6,5,51 or more,Male,741.4
4092,Business Analyst,1,5,4,10,10,10,4,2,9,10,8,8,2,10,7,21 to 35,Female,722.9
15430,Credit Analyst,4,0,6,0,4,7,0,1,2,8,9,6,2,2,0,Less than 20,Female,620.7
6881,Loan Processor,4,0,4,0,3,0,0,1,3,8,8,7,2,1,0,Less than 20,Female,589.9
7156,Investment Banker,1,6,5,3,10,5,0,1,10,5,7,0,2,10,2,21 to 35,Male,720
534,Risk Analyst,3,5,1,3,1,1,1,2,1,5,8,10,2,3,1,21 to 35,Female,575.7
9481,Investment Banker,1,8,10,6,10,2,0,1,3,5,6,5,2,5,0,51 or more,Female,684.1
1490,Loan Processor,2,10,10,10,10,10,5,1,7,5,7,8,2,10,10,36 to 50,Female,769.3
13053,Human Resources,3,3,3,3,6,4,1,1,1,3,6,5,2,6,1,36 to 50,Female,620.8
10415,Human Resources,5,0,4,2,10,2,3,2,3,1,4,5,1,10,8,21 to 35,Female,601.3
9953,Mortgage Consultant,2,9,10,10,10,10,5,2,10,8,5,5,2,10,10,51 or more,Female,771.2
6272,Bank Teller,2,5,4,10,5,1,5,2,7,8,7,0,2,4,1,51 or more,Female,671.3
1971,Credit Analyst,5,5,8,2,7,4,0,1,5,2,7,5,2,3,3,21 to 35,Male,649.7
3581,Loan Processor,4,1,5,6,3,1,3,2,3,5,5,10,2,10,1,21 to 35,Male,600.6
12126,Mortgage Consultant,2,4,3,10,10,4,0,1,10,8,7,0,2,5,2,36 to 50,Female,700.2
6895,Finance Analyst,2,1,4,0,4,1,0,1,10,10,6,0,2,2,0,36 to 50,Female,646
6009,Customer Service,1,2,5,3,7,2,2,2,5,3,7,0,2,3,6,36 to 50,Female,636.3
10894,Investment Banker,3,3,8,6,10,3,5,1,7,2,6,0,2,6,0,21 to 35,Female,681.8
468,Investment Banker,1,5,9,9,10,8,4,2,5,5,5,10,2,7,9,36 to 50,Male,699.2
14362,Loan Processor,4,10,5,5,7,2,5,2,6,2,6,0,1,4,3,51 or more,Female,642.7
15398,Finance Analyst,3,1,4,2,10,6,5,1,3,7,5,3,1,6,2,21 to 35,Female,665.6
9635,Business Analyst,0,10,6,5,6,2,1,2,5,5,6,0,2,5,10,51 or more,Male,684.1
656,Human Resources,3,10,10,4,6,3,1,2,1,6,6,7,2,7,2,36 to 50,Male,641.8
4882,Finance Analyst,4,0,1,10,10,2,5,2,5,1,8,5,2,2,5,51 or more,Female,627.6
10972,Business Analyst,5,5,2,10,10,5,5,1,7,5,5,0,1,10,1,36 to 50,Male,673.7
9332,Bank Teller,4,10,4,10,6,10,1,2,8,3,7,0,2,10,3,51 or more,Male,682.2
4238,Loan Processor,3,2,3,1,5,0,4,2,5,1,6,7,2,2,0,36 to 50,Female,579.6
9485,Loan Processor,2,3,5,5,2,2,5,2,0,3,7,0,2,5,4,51 or more,Female,656.7
9216,Bank Teller,2,2,2,1,2,4,0,1,8,5,8,0,1,8,4,Less than 20,Female,655.6
181,Customer Service,2,10,6,5,6,7,0,1,6,8,9,0,2,5,6,Less than 20,Male,709.1
15122,Business Analyst,5,2,3,1,1,0,0,2,1,5,9,5,1,1,0,21 to 35,Female,553.8
8499,Finance Analyst,4,2,4,1,7,1,2,2,3,7,8,5,2,7,0,21 to 35,Female,630.5
13267,Finance Analyst,1,10,8,10,6,3,2,1,8,6,8,0,2,8,4,Less than 20,Female,710.2
638,Risk Analyst,1,10,10,10,7,10,5,1,8,8,5,8,2,10,4,36 to 50,Female,754.2
15648,Credit Analyst,3,8,6,4,10,5,2,2,4,6,6,0,1,10,1,36 to 50,Female,657.1
4474,Mortgage Consultant,5,3,4,3,10,2,0,1,9,10,6,8,1,2,2,21 to 35,Female,610.3
4591,Finance Analyst,3,1,0,0,2,1,1,2,1,1,7,10,2,2,0,21 to 35,Male,556
2942,Mortgage Consultant,5,4,1,3,10,0,0,2,0,5,6,10,1,0,0,21 to 35,Male,554.9
10785,Investment Banker,1,10,2,10,5,2,5,2,7,2,6,0,2,4,4,36 to 50,Male,683.5
10398,Loan Processor,2,10,3,6,6,5,2,1,10,10,8,1,2,10,5,21 to 35,Female,721.2
7621,Risk Analyst,3,7,6,5,10,3,3,2,9,4,7,0,2,4,4,21 to 35,Male,668.8
1497,Customer Service,2,10,5,2,10,2,1,2,7,5,7,5,1,1,5,36 to 50,Male,638.4
9560,Customer Service,5,5,2,2,0,2,2,2,5,2,6,10,1,3,0,21 to 35,Female,559.4
5597,Business Analyst,4,4,3,0,10,9,1,1,6,7,8,7,2,10,2,36 to 50,Male,679.8
6602,Credit Analyst,1,3,2,3,1,3,2,2,4,5,5,2,2,7,5,21 to 35,Male,632.9
2684,Loan Processor,3,10,10,6,10,5,1,1,8,6,8,5,2,10,10,36 to 50,Female,722.1
6734,Human Resources,2,3,2,10,6,10,4,2,3,1,7,10,2,10,2,51 or more,Female,683.5
943,Customer Service,3,8,5,10,7,5,2,1,9,7,5,7,2,10,1,21 to 35,Female,691.1
1668,Human Resources,0,3,10,2,3,4,1,1,8,9,7,0,2,7,7,36 to 50,Male,702.1
4726,Risk Analyst,3,10,10,10,10,10,5,1,10,7,7,0,2,10,1,51 or more,Female,764.6
2892,Loan Processor,2,3,5,2,4,5,5,1,8,8,7,0,2,10,1,51 or more,Male,701.9
3515,Risk Analyst,5,5,5,5,5,5,5,2,5,5,5,5,2,5,5,36 to 50,Male,656.7
6620,Finance Analyst,3,3,10,10,10,10,5,2,8,2,5,0,2,10,4,51 or more,Female,703.7
10232,Loan Processor,3,7,6,3,10,3,4,2,9,2,7,10,2,4,1,21 to 35,Female,648
5961,Loan Processor,1,4,5,10,3,1,3,1,3,7,7,0,2,9,1,51 or more,Female,683
6526,Investment Banker,3,10,10,6,10,5,1,1,8,6,8,5,2,10,10,36 to 50,Female,722.1
9732,Mortgage Consultant,1,10,5,1,5,6,1,1,5,3,8,10,2,3,1,21 to 35,Male,643.3
64,Human Resources,4,3,10,5,4,2,2,2,9,2,9,0,1,10,2,36 to 50,Male,643.3
9118,Loan Processor,2,4,7,8,8,2,5,2,9,3,7,1,2,6,1,36 to 50,Female,682.2
9419,Customer Service,3,10,5,2,2,3,1,1,5,2,7,0,2,5,1,36 to 50,Female,646.3
15452,Mortgage Consultant,3,1,6,4,3,1,2,1,4,5,5,10,2,10,1,36 to 50,Male,626.1
8170,Mortgage Consultant,2,6,8,3,3,0,2,2,4,2,9,3,2,2,1,21 to 35,Female,622.9
13470,Customer Service,4,3,5,8,5,9,1,2,5,4,7,10,1,9,3,36 to 50,Female,633.1
7487,Loan Processor,3,4,5,6,3,6,0,2,6,4,8,0,1,3,2,36 to 50,Male,609.5
11397,Customer Service,4,0,10,10,10,6,5,2,0,10,6,10,2,4,0,36 to 50,Female,625.6
1058,Business Analyst,5,1,2,10,10,6,5,2,4,10,8,10,2,3,3,36 to 50,Female,656.6
3473,Credit Analyst,4,10,4,10,10,3,1,2,8,4,8,0,2,10,1,36 to 50,Male,663.9
4488,Risk Analyst,2,7,7,10,3,10,0,1,2,9,9,0,1,10,1,36 to 50,Female,704.2
9265,Customer Service,3,7,2,10,4,2,2,1,3,6,8,0,2,4,2,36 to 50,Male,666
11046,Bank Teller,2,0,5,2,10,2,1,1,8,8,7,6,2,4,4,51 or more,Male,642.4
2586,Credit Analyst,1,3,7,6,10,5,1,2,6,8,7,0,2,3,7,36 to 50,Female,686.6
14545,Business Analyst,1,4,2,2,6,1,2,1,7,6,9,0,2,2,0,51 or more,Male,659.4
723,Mortgage Consultant,3,10,10,6,10,5,1,1,8,6,8,5,2,10,10,36 to 50,Female,722.1
15993,Loan Processor,1,0,1,1,1,0,1,1,9,5,7,10,2,0,8,51 or more,Male,621.4
13521,Credit Analyst,3,10,7,10,10,1,5,1,5,9,7,0,2,5,7,36 to 50,Female,731
479,Finance Analyst,3,10,10,0,10,4,1,1,6,10,8,0,1,1,1,21 to 35,Male,663.4
508,Bank Teller,3,3,8,5,4,7,2,1,7,4,7,0,1,5,8,Less than 20,Female,667.1
2999,Business Analyst,5,1,3,5,2,1,0,2,5,4,8,0,1,1,1,36 to 50,Female,585.7
13791,Risk Analyst,2,6,2,2,3,1,1,1,4,5,8,0,1,6,2,36 to 50,Female,626.7
4273,Risk Analyst,5,2,1,2,5,3,5,2,4,4,6,0,1,5,1,21 to 35,Female,597.2
9103,Loan Processor,2,0,1,3,5,7,4,1,10,4,8,6,2,5,3,21 to 35,Female,675.8
12438,Investment Banker,1,5,5,6,3,8,3,1,10,10,8,0,2,4,5,51 or more,Female,729.7
5827,Investment Banker,3,10,10,4,2,3,3,1,7,6,8,0,2,10,2,36 to 50,Female,703.4
4328,Finance Analyst,4,7,6,8,3,2,0,1,5,8,6,5,2,3,4,21 to 35,Female,655.8
9414,Finance Analyst,2,4,5,2,2,1,2,1,3,5,8,0,1,5,1,21 to 35,Male,625
9665,Business Analyst,1,10,6,0,5,0,0,2,2,3,7,0,2,5,1,21 to 35,Male,626.1
12745,Customer Service,4,10,4,3,6,6,2,1,6,5,7,0,1,4,5,21 to 35,Female,653.7
10440,Loan Processor,0,1,1,1,10,10,0,1,10,5,10,0,2,6,10,21 to 35,Male,724
9897,Business Analyst,2,10,5,4,5,5,1,1,3,6,7,4,2,6,9,21 to 35,Male,670.9
5300,Loan Processor,0,1,10,10,10,10,5,2,8,6,6,10,2,3,1,36 to 50,Female,699.6
15041,Loan Processor,1,2,2,1,3,1,0,2,9,6,7,0,2,3,0,21 to 35,Female,635.2
4248,Human Resources,4,10,10,5,4,5,5,1,3,4,6,2,1,10,7,36 to 50,Female,655
11890,Customer Service,3,10,6,2,3,2,1,1,8,5,7,0,1,5,1,21 to 35,Male,657.1
899,Risk Analyst,3,2,4,2,3,4,1,2,5,5,9,5,1,6,3,21 to 35,Male,611.6
7884,Risk Analyst,4,10,8,5,10,5,5,2,6,2,8,4,2,10,1,36 to 50,Male,672
15084,Credit Analyst,2,2,3,3,2,4,3,2,2,1,5,0,1,4,2,36 to 50,Male,584.5
6903,Finance Analyst,4,10,3,5,6,6,5,1,6,10,8,0,1,7,1,51 or more,Female,685.5
6712,Customer Service,4,1,2,0,4,2,0,2,2,2,6,5,1,2,0,36 to 50,Male,550.9
12262,Mortgage Consultant,2,2,2,6,1,2,1,2,2,2,6,1,2,6,2,36 to 50,Male,603.6
12658,Bank Teller,1,3,5,5,5,2,4,1,6,8,7,0,2,3,2,36 to 50,Female,686.6
818,Bank Teller,2,5,10,8,10,5,5,2,6,7,6,0,2,10,3,36 to 50,Female,696.4
12344,Customer Service,2,3,4,4,7,2,2,1,5,10,7,0,2,2,3,21 to 35,Male,670
1228,Mortgage Consultant,3,2,7,4,4,0,1,2,8,6,7,5,2,2,0,51 or more,Female,618.2
3915,Business Analyst,2,3,4,4,7,2,2,1,5,10,7,0,2,2,3,21 to 35,Male,670
13686,Finance Analyst,2,5,10,8,10,7,4,2,3,5,7,0,2,4,3,51 or more,Female,684.3
14906,Human Resources,2,10,3,3,3,5,2,1,6,2,8,0,2,3,3,21 to 35,Female,665.2
1684,Human Resources,1,10,5,4,5,3,3,1,7,8,9,0,2,3,5,21 to 35,Male,700.6
15791,Business Analyst,3,2,4,10,6,3,3,2,4,3,7,10,2,10,10,51 or more,Female,656.7
8794,Risk Analyst,3,6,8,8,8,10,3,1,7,10,7,3,2,10,8,Less than 20,Female,741.4
843,Risk Analyst,2,8,4,1,4,1,0,2,5,2,7,0,1,4,8,36 to 50,Male,627.6
13717,Loan Processor,2,0,8,5,6,3,0,1,6,1,5,10,1,5,0,36 to 50,Male,611.7
2764,Risk Analyst,3,10,3,0,5,1,0,1,7,8,6,6,2,1,4,21 to 35,Male,645.6
5209,Risk Analyst,1,10,10,6,3,5,5,2,8,4,7,3,2,10,4,21 to 35,Female,704.5
5313,Customer Service,4,10,3,3,10,4,1,1,6,6,7,0,2,10,1,21 to 35,Female,684.5
10487,Customer Service,2,10,4,9,4,3,0,1,10,10,8,10,2,10,5,21 to 35,Male,699.1
6003,Risk Analyst,2,10,4,9,4,3,0,1,10,10,8,10,2,10,5,21 to 35,Male,699.1
10799,Bank Teller,3,3,2,4,5,1,0,1,6,10,7,0,2,10,1,36 to 50,Male,671.7
5782,Risk Analyst,2,8,8,3,10,3,2,1,9,4,8,0,1,5,7,21 to 35,Male,694.5
14294,Bank Teller,5,1,3,2,3,10,1,1,1,1,7,10,1,4,3,Less than 20,Male,596.8
6723,Business Analyst,3,7,1,3,1,4,5,1,9,5,7,0,2,6,4,36 to 50,Female,691.1
12650,Investment Banker,3,9,6,1,1,4,0,2,9,7,9,0,2,1,2,21 to 35,Female,640.9
3563,Investment Banker,5,4,4,5,7,10,0,2,10,10,7,10,2,10,1,36 to 50,Male,661.5
5061,Loan Processor,2,6,10,4,2,1,3,2,5,1,6,8,1,10,1,36 to 50,Male,622.1
729,Business Analyst,2,6,10,4,2,1,3,2,5,1,6,8,1,10,1,36 to 50,Male,622.1
12769,Bank Teller,2,10,10,10,10,5,2,1,7,8,7,0,2,10,5,21 to 35,Female,747.8
10612,Finance Analyst,2,5,7,2,3,8,2,1,4,7,9,0,1,10,2,21 to 35,Female,690.2
4021,Business Analyst,4,8,3,5,8,6,2,1,9,3,8,6,2,5,6,36 to 50,Female,694.3
7548,Investment Banker,3,0,2,2,1,0,1,2,0,1,10,0,1,3,0,21 to 35,Female,551.5
1373,Loan Processor,3,6,7,2,4,6,1,1,5,6,7,0,1,10,2,21 to 35,Male,645.4
15544,Credit Analyst,1,2,4,10,10,2,5,2,10,4,8,0,2,1,3,51 or more,Female,697.9
10849,Human Resources,4,2,1,10,4,0,5,2,7,5,6,0,1,10,1,21 to 35,Female,633.1
10824,Bank Teller,0,3,10,10,10,8,3,2,7,4,7,0,2,10,7,51 or more,Male,738.5
1967,Customer Service,2,8,2,2,9,2,3,1,6,6,6,0,2,2,0,36 to 50,Male,641.8
11276,Human Resources,4,10,5,1,3,2,0,2,5,1,7,0,1,4,0,36 to 50,Male,603.6
8972,Human Resources,4,10,5,1,3,2,0,2,5,1,7,0,1,4,0,36 to 50,Male,603.6
5763,Bank Teller,4,10,9,10,10,3,5,1,10,2,8,0,2,7,3,51 or more,Female,706
246,Risk Analyst,3,5,10,8,10,3,3,2,6,10,7,5,2,10,2,36 to 50,Female,687
4700,Investment Banker,3,5,10,8,10,3,3,2,6,10,7,5,2,10,2,36 to 50,Female,687
8282,Mortgage Consultant,4,0,7,3,1,0,5,2,8,5,4,0,2,3,1,51 or more,Female,637.8
13884,Investment Banker,2,5,3,5,2,5,1,1,2,5,6,10,1,10,6,51 or more,Female,651.8
6058,Customer Service,2,10,4,1,10,1,1,2,8,4,5,0,1,10,0,36 to 50,Female,614
9468,Business Analyst,3,2,3,8,3,2,5,1,9,1,8,6,2,10,1,21 to 35,Female,649.7
8697,Finance Analyst,3,2,3,8,3,3,4,1,9,1,8,6,2,10,1,21 to 35,Female,648
15947,Bank Teller,2,7,6,4,10,5,0,1,7,10,7,2,2,6,4,51 or more,Male,722.7
2264,Investment Banker,1,7,10,5,8,4,5,1,3,9,7,0,2,6,1,51 or more,Female,731
12343,Risk Analyst,2,6,4,4,8,1,5,1,6,8,8,0,2,8,1,51 or more,Male,690.2
9386,Mortgage Consultant,2,5,3,10,9,2,3,2,5,6,8,0,2,5,1,51 or more,Female,674.5
12339,Human Resources,2,6,6,3,7,6,2,1,5,7,8,0,2,10,7,21 to 35,Female,713.8
578,Loan Processor,4,5,6,7,7,7,4,2,6,5,7,6,2,5,6,36 to 50,Male,657.1
3605,Loan Processor,3,2,5,2,3,8,1,2,10,3,7,5,2,3,10,36 to 50,Male,658.4
11935,Mortgage Consultant,1,8,10,7,10,7,2,1,9,9,7,0,2,10,2,51 or more,Female,739.5
3525,Human Resources,5,2,10,5,6,5,3,1,3,5,6,5,2,5,1,21 to 35,Female,651.8
1446,Mortgage Consultant,5,5,5,6,5,2,2,1,2,4,5,5,2,5,1,21 to 35,Female,634.4
2626,Human Resources,1,10,9,5,5,2,2,1,0,10,9,0,2,10,2,21 to 35,Female,714.6
4687,Human Resources,1,5,10,10,5,10,5,1,10,10,8,0,2,5,8,51 or more,Female,780.7
6777,Credit Analyst,1,0,7,3,10,6,5,2,0,1,9,0,2,10,5,51 or more,Female,700.9
15718,Loan Processor,0,10,10,10,10,5,5,1,10,10,4,0,2,10,3,51 or more,Female,781.6
6048,Business Analyst,1,10,10,10,10,10,5,1,10,10,6,0,2,10,6,51 or more,Female,799
3968,Customer Service,1,1,10,10,8,3,2,1,9,8,8,0,2,4,10,36 to 50,Male,734.4
1160,Finance Analyst,4,4,3,5,2,4,2,1,8,5,8,0,1,4,0,36 to 50,Female,628.4
2718,Human Resources,1,5,4,5,8,2,3,1,4,2,7,0,2,5,3,51 or more,Female,678.6
386,Finance Analyst,4,5,5,6,8,5,3,1,4,8,6,5,2,10,1,51 or more,Male,681.3
10865,Customer Service,3,10,10,5,10,10,0,2,5,8,6,3,2,10,5,36 to 50,Male,693.2
9286,Bank Teller,1,1,6,8,10,4,3,2,7,7,7,0,2,0,1,36 to 50,Female,659.2
14493,Credit Analyst,4,2,5,0,1,3,0,2,4,5,6,0,1,9,3,21 to 35,Male,607.6
1393,Loan Processor,2,5,5,10,3,4,5,1,5,5,6,0,2,8,3,51 or more,Male,704.5
3355,Loan Processor,2,5,5,10,3,4,5,1,5,5,6,0,2,8,3,51 or more,Male,704.5
12663,Finance Analyst,1,10,9,9,5,4,5,1,8,2,8,0,2,2,2,21 to 35,Female,699.2
8023,Risk Analyst,1,10,7,4,3,4,4,1,6,1,7,0,2,3,1,21 to 35,Female,671.6
2669,Investment Banker,3,1,3,7,7,8,4,1,7,9,7,7,2,10,8,51 or more,Female,707.2
14622,Mortgage Consultant,1,10,8,4,6,3,2,1,8,4,7,0,1,5,1,36 to 50,Male,680.7
10203,Business Analyst,1,0,10,0,10,3,0,2,7,9,8,0,1,10,3,Less than 20,Male,670
8694,Finance Analyst,2,3,2,1,2,1,1,1,1,1,8,10,2,7,2,36 to 50,Male,607.2
13937,Human Resources,0,3,0,2,1,4,1,1,10,10,10,0,2,5,6,Less than 20,Male,709.7
13840,Credit Analyst,3,4,4,3,5,4,1,1,5,5,7,0,2,5,1,21 to 35,Male,641.8
7629,Human Resources,5,5,5,3,10,1,5,1,0,5,8,10,2,10,2,21 to 35,Male,636.9
10626,Risk Analyst,1,3,7,8,8,7,4,2,8,5,5,2,2,10,8,51 or more,Female,719.6
7317,Finance Analyst,2,5,1,6,1,2,3,2,8,3,8,0,2,10,0,51 or more,Male,658.6
11132,Investment Banker,4,7,7,5,10,4,3,2,8,3,8,0,1,2,1,Less than 20,Female,655.2
13467,Customer Service,2,5,5,10,3,4,5,1,5,5,6,0,2,8,3,51 or more,Male,704.5
2968,Business Analyst,2,5,5,10,3,4,5,1,5,5,6,0,2,8,3,51 or more,Male,704.5
14407,Business Analyst,2,5,7,4,1,5,0,1,7,3,9,0,2,0,2,51 or more,Female,660.5
3269,Business Analyst,3,2,10,10,10,3,5,2,6,1,6,0,1,6,0,36 to 50,Female,649.3
1443,Mortgage Consultant,1,3,6,1,10,2,1,2,8,6,9,0,2,2,3,36 to 50,Female,673
15388,Customer Service,2,5,5,10,3,4,5,1,5,5,6,0,2,8,3,51 or more,Male,704.5
15537,Investment Banker,4,3,1,4,7,2,4,2,0,5,7,4,2,4,6,51 or more,Female,619.7
11356,Loan Processor,2,5,5,10,3,4,5,1,5,5,6,0,2,8,3,51 or more,Male,704.5
3092,Investment Banker,2,10,6,5,9,4,1,1,2,10,8,0,2,10,4,36 to 50,Male,714.4
4570,Bank Teller,3,4,2,1,4,4,1,2,9,10,6,0,2,4,2,36 to 50,Female,647.7
805,Finance Analyst,4,4,3,0,3,1,5,2,7,3,8,0,2,3,0,36 to 50,Female,600.8
589,Loan Processor,4,4,10,5,10,4,5,2,8,3,8,0,2,5,1,51 or more,Male,685.8
15304,Customer Service,0,10,8,6,5,3,2,1,10,5,8,0,2,7,7,21 to 35,Female,723.6
9124,Credit Analyst,3,10,5,6,4,6,5,1,8,6,8,10,2,5,1,Less than 20,Female,689.8
12606,Human Resources,1,2,5,2,4,3,1,2,5,2,7,5,2,5,1,Less than 20,Female,612.3
11839,Bank Teller,2,8,10,8,10,6,0,1,10,2,8,0,2,10,8,21 to 35,Female,740
7091,Bank Teller,5,3,7,3,10,1,1,1,5,4,6,10,2,5,1,21 to 35,Male,607.4
9186,Business Analyst,3,8,3,2,2,1,0,1,2,2,7,0,2,4,1,51 or more,Female,627.6
8602,Finance Analyst,2,3,9,10,10,4,1,1,4,6,7,2,2,9,7,36 to 50,Female,715.1
1979,Risk Analyst,1,10,10,7,4,3,5,1,5,1,8,0,2,8,1,36 to 50,Female,709.2
9169,Bank Teller,5,9,2,9,4,6,3,1,5,6,8,0,2,7,7,21 to 35,Female,705.1
713,Credit Analyst,5,2,3,2,10,3,0,2,8,2,6,10,2,4,0,36 to 50,Female,583.2
11272,Finance Analyst,1,2,5,0,10,1,2,2,2,3,7,0,2,2,1,51 or more,Male,615.9
7138,Credit Analyst,3,10,6,10,2,10,0,2,6,3,10,0,2,10,4,21 to 35,Male,694.7
770,Risk Analyst,1,10,10,10,10,2,0,2,10,6,10,0,2,7,7,36 to 50,Male,714
6573,Risk Analyst,2,5,10,10,3,4,3,1,4,8,7,4,2,8,3,36 to 50,Female,705.3
4332,Mortgage Consultant,3,3,2,0,0,7,4,1,5,7,6,0,1,7,1,36 to 50,Male,642
8323,Finance Analyst,2,8,4,0,6,0,0,2,4,3,7,3,1,2,1,21 to 35,Male,600.6
5166,Finance Analyst,4,2,10,10,3,3,1,1,5,8,7,6,1,5,0,36 to 50,Female,620.3
5730,Investment Banker,1,5,10,10,4,10,5,1,9,10,8,0,2,10,4,36 to 50,Female,751.8
14489,Customer Service,0,3,2,10,4,3,0,1,5,4,8,5,1,4,2,Less than 20,Male,663.9
15611,Bank Teller,3,10,10,8,10,10,3,1,8,5,5,8,2,10,3,21 to 35,Male,711.1
1639,Bank Teller,3,1,10,5,10,2,2,2,8,5,7,0,1,4,1,36 to 50,Female,628.2
11080,Finance Analyst,2,3,10,5,10,10,3,1,8,6,7,0,1,10,5,Less than 20,Male,727
211,Risk Analyst,5,4,5,3,2,1,0,2,10,1,3,10,2,5,1,21 to 35,Female,563.7
5139,Human Resources,2,8,3,10,10,10,5,1,8,10,7,0,2,10,3,36 to 50,Female,760.1
11743,Bank Teller,2,0,1,10,0,7,2,1,8,10,7,5,2,5,2,36 to 50,Male,663.2
714,Loan Processor,1,6,5,6,10,2,2,1,7,4,7,0,2,10,1,51 or more,Female,706.2
5332,Bank Teller,4,9,6,1,7,2,1,1,8,6,7,0,2,6,1,51 or more,Male,664.1
5415,Loan Processor,2,7,10,4,10,3,3,1,6,8,8,1,1,4,3,21 to 35,Female,681.7
11871,Mortgage Consultant,3,7,1,0,1,0,0,2,2,3,8,0,1,0,2,36 to 50,Male,583.8
12003,Mortgage Consultant,3,0,0,2,4,1,2,1,0,10,6,0,2,3,1,36 to 50,Male,620.5
14358,Credit Analyst,2,3,7,3,4,2,3,1,2,3,7,7,2,3,2,Less than 20,Female,627.8
15612,Credit Analyst,2,4,4,3,2,1,0,1,8,2,7,0,2,3,5,36 to 50,Female,637.8
11053,Credit Analyst,3,5,10,10,7,3,4,1,4,10,7,0,2,2,1,36 to 50,Female,693.8
4087,Loan Processor,3,5,10,10,7,3,4,1,4,10,7,0,2,2,1,36 to 50,Female,693.8
1096,Risk Analyst,2,8,6,3,5,5,0,1,6,3,9,0,1,2,1,21 to 35,Female,635
4769,Human Resources,2,4,5,3,10,2,5,1,8,8,9,4,2,10,3,21 to 35,Male,710.8
13453,Mortgage Consultant,3,5,1,3,4,2,1,2,1,1,7,0,1,10,2,36 to 50,Male,596.8
1520,Mortgage Consultant,4,5,3,7,8,4,1,2,9,3,7,10,2,10,3,36 to 50,Male,636.3
13600,Human Resources,4,5,3,7,8,4,1,2,9,3,7,10,2,10,3,36 to 50,Male,636.3
580,Finance Analyst,4,5,3,7,8,4,1,2,9,3,7,10,2,10,3,36 to 50,Male,636.3
7664,Risk Analyst,0,10,8,10,6,2,5,2,8,2,8,0,2,5,5,51 or more,Male,706
8628,Human Resources,2,3,4,2,4,7,4,1,4,10,5,7,2,8,5,21 to 35,Female,684.9
9451,Loan Processor,0,0,1,1,10,0,0,1,0,4,8,0,2,0,0,Less than 20,Male,612.9
4475,Risk Analyst,3,10,7,3,4,8,2,1,8,10,8,0,2,10,6,36 to 50,Female,728
4268,Risk Analyst,2,8,10,10,10,3,2,2,8,7,5,0,2,10,2,36 to 50,Female,704.7
7828,Finance Analyst,2,3,10,10,6,5,3,1,8,5,8,0,1,4,5,51 or more,Female,703.2
5177,Bank Teller,1,6,6,10,10,6,4,1,9,9,7,0,2,8,4,51 or more,Female,756.5
3067,Risk Analyst,3,5,10,10,10,0,5,2,5,2,8,10,2,4,0,36 to 50,Male,666.9
2793,Mortgage Consultant,1,1,10,7,5,4,2,2,0,1,8,7,1,10,4,51 or more,Male,629.3
152,Customer Service,2,3,1,10,3,5,2,1,4,2,7,10,2,3,0,36 to 50,Female,614
11834,Bank Teller,3,4,7,7,3,2,2,2,2,3,9,0,2,7,4,51 or more,Female,662.2
7700,Customer Service,3,10,10,7,4,3,3,1,8,7,8,0,2,7,2,51 or more,Female,705.3
14146,Risk Analyst,3,6,8,10,10,5,5,1,7,5,6,10,2,10,2,36 to 50,Female,719.8
15111,Investment Banker,2,4,3,2,10,4,2,1,3,10,5,0,2,5,1,Less than 20,Male,657.7
1858,Loan Processor,0,6,4,1,10,0,2,2,2,8,5,0,2,1,0,21 to 35,Male,638.6
5228,Credit Analyst,1,5,5,5,8,8,3,2,5,2,8,2,2,8,2,21 to 35,Male,689
389,Risk Analyst,3,10,10,10,5,2,1,1,2,1,9,0,1,5,2,21 to 35,Male,644.8
13024,Credit Analyst,3,5,4,4,4,2,1,1,6,7,7,5,1,10,6,21 to 35,Male,652.4
10863,Business Analyst,4,4,9,1,10,2,0,1,4,4,7,1,1,3,2,21 to 35,Female,622.9
1706,Risk Analyst,1,3,1,1,2,6,0,2,7,3,7,2,2,3,4,21 to 35,Male,627.8
2721,Loan Processor,2,1,10,10,8,9,5,1,8,5,7,7,1,10,6,36 to 50,Male,718.3
